Año;Numero de Mes;Mes;Provincia;Ciudad;Producción (kg);Consumo interno (kg);Exportaciones (kg);Precio USD por kg;Valor FOB (USD)
2020;7;Julio;Corrientes;Gobernador Virasoro;8.514.547;1.642.368;209.720;$ 2,30;$ 482.355
2020;7;Julio;Misiones;Apóstoles;72.742.937;14.031.360;1.791.713;$ 2,30;$ 4.120.939
2020;7;Julio;Misiones;Montecarlo;18.185.734;3.507.840;447.928;$ 2,30;$ 1.030.235
2020;7;Julio;Misiones;Oberá;8.486.676;1.636.992;209.033;$ 2,30;$ 480.776
2020;7;Julio;Misiones;Otros;9.699.058;1.870.848;238.895;$ 2,30;$ 549.459
2020;7;Julio;Misiones;Santo Pipó;12.123.823;2.338.560;298.619;$ 2,30;$ 686.823
2020;8;Agosto;Corrientes;Colonia Liebig;7.467.841;1.852.032;266.054;$ 2,30;$ 611.924
2020;8;Agosto;Corrientes;Gobernador Virasoro;6.622.425;1.642.368;235.935;$ 2,30;$ 542.650
2020;8;Agosto;Misiones;Apóstoles;56.577.840;14.031.360;2.015.677;$ 2,30;$ 4.636.057
2020;8;Agosto;Misiones;Montecarlo;14.144.460;3.507.840;503.919;$ 2,30;$ 1.159.014
2020;8;Agosto;Misiones;Oberá;6.600.748;1.636.992;235.162;$ 2,30;$ 540.873
2020;8;Agosto;Misiones;Otros;7.543.712;1.870.848;268.757;$ 2,30;$ 618.141
2020;8;Agosto;Misiones;Santo Pipó;9.429.640;2.338.560;335.946;$ 2,30;$ 772.676
2020;9;Septiembre;Corrientes;Colonia Liebig;2.667.086;1.234.688;236.492;$ 2,30;$ 543.932
2020;9;Septiembre;Corrientes;Gobernador Virasoro;2.365.152;1.094.912;209.720;$ 2,30;$ 482.355
2020;9;Septiembre;Misiones;Apóstoles;20.206.372;9.354.240;1.791.713;$ 2,30;$ 4.120.939
2020;9;Septiembre;Misiones;Montecarlo;5.051.593;2.338.560;447.928;$ 2,30;$ 1.030.235
2020;9;Septiembre;Misiones;Oberá;2.357.410;1.091.328;209.033;$ 2,30;$ 480.776
2020;9;Septiembre;Misiones;Otros;2.694.183;1.247.232;238.895;$ 2,30;$ 549.459
2020;9;Septiembre;Misiones;Santo Pipó;3.367.729;1.559.040;298.619;$ 2,30;$ 686.823
2020;10;Octubre;Corrientes;Colonia Liebig;0;1.440.469;206.931;$ 2,30;$ 475.941
2020;10;Octubre;Corrientes;Gobernador Virasoro;0;1.277.397;183.505;$ 2,30;$ 422.061
2020;10;Octubre;Misiones;Apóstoles;0;10.913.280;1.567.749;$ 2,30;$ 3.605.822
2020;10;Octubre;Misiones;Montecarlo;0;2.728.320;391.937;$ 2,30;$ 901.456
2020;10;Octubre;Misiones;Oberá;0;1.273.216;182.904;$ 2,30;$ 420.679
2020;10;Octubre;Misiones;Otros;0;1.455.104;209.033;$ 2,30;$ 480.776
2020;10;Octubre;Misiones;Santo Pipó;0;1.818.880;261.291;$ 2,30;$ 600.970
2020;11;Noviembre;Corrientes;Colonia Liebig;0;1.440.469;266.054;$ 2,30;$ 611.924
2020;11;Noviembre;Corrientes;Gobernador Virasoro;0;1.277.397;235.935;$ 2,30;$ 542.650
2020;11;Noviembre;Misiones;Apóstoles;0;10.913.280;2.015.677;$ 2,30;$ 4.636.057
2020;11;Noviembre;Misiones;Montecarlo;0;2.728.320;503.919;$ 2,30;$ 1.159.014
2020;11;Noviembre;Misiones;Oberá;0;1.273.216;235.162;$ 2,30;$ 540.873
2020;11;Noviembre;Misiones;Otros;0;1.455.104;268.757;$ 2,30;$ 618.141
2020;11;Noviembre;Misiones;Santo Pipó;0;1.818.880;335.946;$ 2,30;$ 772.676
2020;12;Diciembre;Corrientes;Colonia Liebig;0;1.646.251;236.492;$ 2,30;$ 543.932
2020;12;Diciembre;Corrientes;Gobernador Virasoro;0;1.459.883;209.720;$ 2,30;$ 482.355
2020;12;Diciembre;Misiones;Apóstoles;0;12.472.320;1.791.713;$ 2,30;$ 4.120.939
2020;12;Diciembre;Misiones;Montecarlo;0;3.118.080;447.928;$ 2,30;$ 1.030.235
2020;12;Diciembre;Misiones;Oberá;0;1.455.104;209.033;$ 2,30;$ 480.776
2020;12;Diciembre;Misiones;Otros;0;1.662.976;238.895;$ 2,30;$ 549.459
2020;12;Diciembre;Misiones;Santo Pipó;0;2.078.720;298.619;$ 2,30;$ 686.823
2021;1;Enero;Corrientes;Colonia Liebig;2.894.095;1.515.762;195.726;$ 2,30;$ 450.169
2021;1;Enero;Corrientes;Gobernador Virasoro;2.566.462;1.344.166;173.568;$ 2,30;$ 399.206
2021;1;Enero;Misiones;Apóstoles;21.926.237;11.483.710;1.482.856;$ 2,30;$ 3.410.568
2021;1;Enero;Misiones;Montecarlo;5.481.559;2.870.927;370.714;$ 2,30;$ 852.642
2021;1;Enero;Misiones;Oberá;2.558.061;1.339.766;173.000;$ 2,30;$ 397.900
2021;1;Enero;Misiones;Otros;2.923.498;1.531.161;197.714;$ 2,30;$ 454.742
2021;1;Enero;Misiones;Santo Pipó;3.654.373;1.913.952;247.143;$ 2,30;$ 568.428
2021;2;Febrero;Corrientes;Colonia Liebig;2.894.095;1.515.762;220.191;$ 2,30;$ 506.440
2021;2;Febrero;Corrientes;Gobernador Virasoro;2.566.462;1.344.166;195.264;$ 2,30;$ 449.107
2021;2;Febrero;Misiones;Apóstoles;21.926.237;11.483.710;1.668.213;$ 2,30;$ 3.836.889
2021;2;Febrero;Misiones;Montecarlo;5.481.559;2.870.927;417.053;$ 2,30;$ 959.222
2021;2;Febrero;Misiones;Oberá;2.558.061;1.339.766;194.625;$ 2,30;$ 447.637
2021;2;Febrero;Misiones;Otros;2.923.498;1.531.161;222.428;$ 2,30;$ 511.585
2021;2;Febrero;Misiones;Santo Pipó;3.654.373;1.913.952;278.035;$ 2,30;$ 639.482
2021;3;Marzo;Corrientes;Colonia Liebig;2.894.095;1.515.762;220.191;$ 2,30;$ 506.440
2021;3;Marzo;Corrientes;Gobernador Virasoro;2.566.462;1.344.166;195.264;$ 2,30;$ 449.107
2021;3;Marzo;Misiones;Apóstoles;21.926.237;11.483.710;1.668.213;$ 2,30;$ 3.836.889
2021;3;Marzo;Misiones;Montecarlo;5.481.559;2.870.927;417.053;$ 2,30;$ 959.222
2021;3;Marzo;Misiones;Oberá;2.558.061;1.339.766;194.625;$ 2,30;$ 447.637
2021;3;Marzo;Misiones;Otros;2.923.498;1.531.161;222.428;$ 2,30;$ 511.585
2021;3;Marzo;Misiones;Santo Pipó;3.654.373;1.913.952;278.035;$ 2,30;$ 639.482
2021;4;Abril;Corrientes;Colonia Liebig;8.682.286;1.515.762;195.726;$ 2,30;$ 450.169
2021;4;Abril;Corrientes;Gobernador Virasoro;7.699.386;1.344.166;173.568;$ 2,30;$ 399.206
2021;4;Abril;Misiones;Apóstoles;65.778.711;11.483.710;1.482.856;$ 2,30;$ 3.410.568
2021;4;Abril;Misiones;Montecarlo;16.444.678;2.870.927;370.714;$ 2,30;$ 852.642
2021;4;Abril;Misiones;Oberá;7.674.183;1.339.766;173.000;$ 2,30;$ 397.900
2021;4;Abril;Misiones;Otros;8.770.495;1.531.161;197.714;$ 2,30;$ 454.742
2021;4;Abril;Misiones;Santo Pipó;10.963.119;1.913.952;247.143;$ 2,30;$ 568.428
2021;5;Mayo;Corrientes;Colonia Liebig;10.418.743;1.515.762;220.191;$ 2,30;$ 506.440
2021;5;Mayo;Corrientes;Gobernador Virasoro;9.239.263;1.344.166;195.264;$ 2,30;$ 449.107
2021;5;Mayo;Misiones;Apóstoles;78.934.454;11.483.710;1.668.213;$ 2,30;$ 3.836.889
2021;5;Mayo;Misiones;Montecarlo;19.733.613;2.870.927;417.053;$ 2,30;$ 959.222
2021;5;Mayo;Misiones;Oberá;9.209.020;1.339.766;194.625;$ 2,30;$ 447.637
2021;5;Mayo;Misiones;Otros;10.524.594;1.531.161;222.428;$ 2,30;$ 511.585
2021;5;Mayo;Misiones;Santo Pipó;13.155.742;1.913.952;278.035;$ 2,30;$ 639.482
2021;6;Junio;Corrientes;Colonia Liebig;11.576.381;1.948.836;195.726;$ 2,30;$ 450.169
2021;6;Junio;Corrientes;Gobernador Virasoro;10.265.847;1.728.214;173.568;$ 2,30;$ 399.206
2021;6;Junio;Misiones;Apóstoles;87.704.949;14.764.770;1.482.856;$ 2,30;$ 3.410.568
2021;6;Junio;Misiones;Montecarlo;21.926.237;3.691.192;370.714;$ 2,30;$ 852.642
2021;6;Junio;Misiones;Oberá;10.232.244;1.722.557;173.000;$ 2,30;$ 397.900
2021;6;Junio;Misiones;Otros;11.693.993;1.968.636;197.714;$ 2,30;$ 454.742
2021;6;Junio;Misiones;Santo Pipó;14.617.491;2.460.795;247.143;$ 2,30;$ 568.428
2021;7;Julio;Corrientes;Colonia Liebig;10.418.743;1.948.836;195.726;$ 2,30;$ 450.169
2021;7;Julio;Corrientes;Gobernador Virasoro;9.239.263;1.728.214;173.568;$ 2,30;$ 399.206
2021;7;Julio;Misiones;Apóstoles;78.934.454;14.764.770;1.482.856;$ 2,30;$ 3.410.568
2021;7;Julio;Misiones;Montecarlo;19.733.613;3.691.192;370.714;$ 2,30;$ 852.642
2021;7;Julio;Misiones;Oberá;9.209.020;1.722.557;173.000;$ 2,30;$ 397.900
2021;7;Julio;Misiones;Otros;10.524.594;1.968.636;197.714;$ 2,30;$ 454.742
2021;7;Julio;Misiones;Santo Pipó;13.155.742;2.460.795;247.143;$ 2,30;$ 568.428
2021;8;Agosto;Corrientes;Colonia Liebig;8.103.467;1.948.836;220.191;$ 2,30;$ 506.440
2021;8;Agosto;Corrientes;Gobernador Virasoro;7.186.093;1.728.214;195.264;$ 2,30;$ 449.107
2021;8;Agosto;Misiones;Apóstoles;61.393.464;14.764.770;1.668.213;$ 2,30;$ 3.836.889
2021;8;Agosto;Misiones;Montecarlo;15.348.366;3.691.192;417.053;$ 2,30;$ 959.222
2021;8;Agosto;Misiones;Oberá;7.162.571;1.722.557;194.625;$ 2,30;$ 447.637
2021;8;Agosto;Misiones;Otros;8.185.795;1.968.636;222.428;$ 2,30;$ 511.585
2021;8;Agosto;Misiones;Santo Pipó;10.232.244;2.460.795;278.035;$ 2,30;$ 639.482
2021;9;Septiembre;Corrientes;Colonia Liebig;2.894.095;1.299.224;195.726;$ 2,30;$ 450.169
2021;9;Septiembre;Corrientes;Gobernador Virasoro;2.566.462;1.152.142;173.568;$ 2,30;$ 399.206
2021;9;Septiembre;Misiones;Apóstoles;21.926.237;9.843.180;1.482.856;$ 2,30;$ 3.410.568
2021;9;Septiembre;Misiones;Montecarlo;5.481.559;2.460.795;370.714;$ 2,30;$ 852.642
2021;9;Septiembre;Misiones;Oberá;2.558.061;1.148.371;173.000;$ 2,30;$ 397.900
2021;9;Septiembre;Misiones;Otros;2.923.498;1.312.424;197.714;$ 2,30;$ 454.742
2021;9;Septiembre;Misiones;Santo Pipó;3.654.373;1.640.530;247.143;$ 2,30;$ 568.428
2021;10;Octubre;Corrientes;Colonia Liebig;0;1.515.762;171.260;$ 2,30;$ 393.898
2021;10;Octubre;Corrientes;Gobernador Virasoro;0;1.344.166;151.872;$ 2,30;$ 349.306
2021;10;Octubre;Misiones;Apóstoles;0;11.483.710;1.297.499;$ 2,30;$ 2.984.247
2021;10;Octubre;Misiones;Montecarlo;0;2.870.927;324.375;$ 2,30;$ 746.062
2021;10;Octubre;Misiones;Oberá;0;1.339.766;151.375;$ 2,30;$ 348.162
2021;10;Octubre;Misiones;Otros;0;1.531.161;173.000;$ 2,30;$ 397.900
2021;10;Octubre;Misiones;Santo Pipó;0;1.913.952;216.250;$ 2,30;$ 497.375
2021;11;Noviembre;Corrientes;Colonia Liebig;0;1.515.762;220.191;$ 2,30;$ 506.440
2021;11;Noviembre;Corrientes;Gobernador Virasoro;0;1.344.166;195.264;$ 2,30;$ 449.107
2021;11;Noviembre;Misiones;Apóstoles;0;11.483.710;1.668.213;$ 2,30;$ 3.836.889
2021;11;Noviembre;Misiones;Montecarlo;0;2.870.927;417.053;$ 2,30;$ 959.222
2021;11;Noviembre;Misiones;Oberá;0;1.339.766;194.625;$ 2,30;$ 447.637
2021;11;Noviembre;Misiones;Otros;0;1.531.161;222.428;$ 2,30;$ 511.585
2021;11;Noviembre;Misiones;Santo Pipó;0;1.913.952;278.035;$ 2,30;$ 639.482
2021;12;Diciembre;Corrientes;Colonia Liebig;0;1.732.299;195.726;$ 2,30;$ 450.169
2021;12;Diciembre;Corrientes;Gobernador Virasoro;0;1.536.190;173.568;$ 2,30;$ 399.206
2021;12;Diciembre;Misiones;Apóstoles;0;13.124.240;1.482.856;$ 2,30;$ 3.410.568
2021;12;Diciembre;Misiones;Montecarlo;0;3.281.060;370.714;$ 2,30;$ 852.642
2021;12;Diciembre;Misiones;Oberá;0;1.531.161;173.000;$ 2,30;$ 397.900
2021;12;Diciembre;Misiones;Otros;0;1.749.899;197.714;$ 2,30;$ 454.742
2021;12;Diciembre;Misiones;Santo Pipó;0;2.187.373;247.143;$ 2,30;$ 568.428
2022;1;Enero;Corrientes;Colonia Liebig;2.720.688;1.478.032;222.156;$ 2,20;$ 488.742
2022;1;Enero;Corrientes;Gobernador Virasoro;2.412.686;1.310.708;197.006;$ 2,20;$ 433.413
2022;1;Enero;Misiones;Apóstoles;20.612.469;11.197.866;1.683.095;$ 2,20;$ 3.702.809
2022;1;Enero;Misiones;Montecarlo;5.153.117;2.799.466;420.774;$ 2,20;$ 925.702
2022;1;Enero;Misiones;Oberá;2.404.788;1.306.418;196.361;$ 2,20;$ 431.994
2022;1;Enero;Misiones;Otros;2.748.329;1.493.049;224.413;$ 2,20;$ 493.708
2022;1;Enero;Misiones;Santo Pipó;3.435.412;1.866.311;280.516;$ 2,20;$ 617.135
2022;2;Febrero;Corrientes;Colonia Liebig;2.720.688;1.478.032;249.925;$ 2,20;$ 549.835
2022;2;Febrero;Corrientes;Gobernador Virasoro;2.412.686;1.310.708;221.632;$ 2,20;$ 487.590
2022;2;Febrero;Misiones;Apóstoles;20.612.469;11.197.866;1.893.482;$ 2,20;$ 4.165.661
2022;2;Febrero;Misiones;Montecarlo;5.153.117;2.799.466;473.371;$ 2,20;$ 1.041.415
2022;2;Febrero;Misiones;Oberá;2.404.788;1.306.418;220.906;$ 2,20;$ 485.994
2022;2;Febrero;Misiones;Otros;2.748.329;1.493.049;252.464;$ 2,20;$ 555.422
2022;2;Febrero;Misiones;Santo Pipó;3.435.412;1.866.311;315.580;$ 2,20;$ 694.277
2022;3;Marzo;Corrientes;Colonia Liebig;2.720.688;1.478.032;249.925;$ 2,20;$ 549.835
2022;3;Marzo;Corrientes;Gobernador Virasoro;2.412.686;1.310.708;221.632;$ 2,20;$ 487.590
2022;3;Marzo;Misiones;Apóstoles;20.612.469;11.197.866;1.893.482;$ 2,20;$ 4.165.661
2022;3;Marzo;Misiones;Montecarlo;5.153.117;2.799.466;473.371;$ 2,20;$ 1.041.415
2022;3;Marzo;Misiones;Oberá;2.404.788;1.306.418;220.906;$ 2,20;$ 485.994
2022;3;Marzo;Misiones;Otros;2.748.329;1.493.049;252.464;$ 2,20;$ 555.422
2022;3;Marzo;Misiones;Santo Pipó;3.435.412;1.866.311;315.580;$ 2,20;$ 694.277
2022;4;Abril;Corrientes;Colonia Liebig;8.162.064;1.478.032;222.156;$ 2,20;$ 488.742
2022;4;Abril;Corrientes;Gobernador Virasoro;7.238.057;1.310.708;197.006;$ 2,20;$ 433.413
2022;4;Abril;Misiones;Apóstoles;61.837.407;11.197.866;1.683.095;$ 2,20;$ 3.702.809
2022;4;Abril;Misiones;Montecarlo;15.459.352;2.799.466;420.774;$ 2,20;$ 925.702
2022;4;Abril;Misiones;Oberá;7.214.364;1.306.418;196.361;$ 2,20;$ 431.994
2022;4;Abril;Misiones;Otros;8.244.988;1.493.049;224.413;$ 2,20;$ 493.708
2022;4;Abril;Misiones;Santo Pipó;10.306.235;1.866.311;280.516;$ 2,20;$ 617.135
2022;5;Mayo;Corrientes;Colonia Liebig;9.794.477;1.478.032;249.925;$ 2,20;$ 549.835
2022;5;Mayo;Corrientes;Gobernador Virasoro;8.685.668;1.310.708;221.632;$ 2,20;$ 487.590
2022;5;Mayo;Misiones;Apóstoles;74.204.889;11.197.866;1.893.482;$ 2,20;$ 4.165.661
2022;5;Mayo;Misiones;Montecarlo;18.551.222;2.799.466;473.371;$ 2,20;$ 1.041.415
2022;5;Mayo;Misiones;Oberá;8.657.237;1.306.418;220.906;$ 2,20;$ 485.994
2022;5;Mayo;Misiones;Otros;9.893.985;1.493.049;252.464;$ 2,20;$ 555.422
2022;5;Mayo;Misiones;Santo Pipó;12.367.481;1.866.311;315.580;$ 2,20;$ 694.277
2022;6;Junio;Corrientes;Colonia Liebig;10.882.752;1.900.327;222.156;$ 2,20;$ 488.742
2022;6;Junio;Corrientes;Gobernador Virasoro;9.650.742;1.685.196;197.006;$ 2,20;$ 433.413
2022;6;Junio;Misiones;Apóstoles;82.449.876;14.397.256;1.683.095;$ 2,20;$ 3.702.809
2022;6;Junio;Misiones;Montecarlo;20.612.469;3.599.314;420.774;$ 2,20;$ 925.702
2022;6;Junio;Misiones;Oberá;9.619.152;1.679.680;196.361;$ 2,20;$ 431.994
2022;6;Junio;Misiones;Otros;10.993.317;1.919.634;224.413;$ 2,20;$ 493.708
2022;6;Junio;Misiones;Santo Pipó;13.741.646;2.399.543;280.516;$ 2,20;$ 617.135
2022;7;Julio;Corrientes;Colonia Liebig;9.794.477;1.900.327;222.156;$ 2,20;$ 488.742
2022;7;Julio;Corrientes;Gobernador Virasoro;8.685.668;1.685.196;197.006;$ 2,20;$ 433.413
2022;7;Julio;Misiones;Apóstoles;74.204.889;14.397.256;1.683.095;$ 2,20;$ 3.702.809
2022;7;Julio;Misiones;Montecarlo;18.551.222;3.599.314;420.774;$ 2,20;$ 925.702
2022;7;Julio;Misiones;Oberá;8.657.237;1.679.680;196.361;$ 2,20;$ 431.994
2022;7;Julio;Misiones;Otros;9.893.985;1.919.634;224.413;$ 2,20;$ 493.708
2022;7;Julio;Misiones;Santo Pipó;12.367.481;2.399.543;280.516;$ 2,20;$ 617.135
2022;8;Agosto;Corrientes;Colonia Liebig;7.617.926;1.900.327;249.925;$ 2,20;$ 549.835
2022;8;Agosto;Corrientes;Gobernador Virasoro;6.755.520;1.685.196;221.632;$ 2,20;$ 487.590
2022;8;Agosto;Misiones;Apóstoles;57.714.913;14.397.256;1.893.482;$ 2,20;$ 4.165.661
2022;8;Agosto;Misiones;Montecarlo;14.428.728;3.599.314;473.371;$ 2,20;$ 1.041.415
2022;8;Agosto;Misiones;Oberá;6.733.407;1.679.680;220.906;$ 2,20;$ 485.994
2022;8;Agosto;Misiones;Otros;7.695.322;1.919.634;252.464;$ 2,20;$ 555.422
2022;8;Agosto;Misiones;Santo Pipó;9.619.152;2.399.543;315.580;$ 2,20;$ 694.277
2022;9;Septiembre;Corrientes;Colonia Liebig;2.720.688;1.266.885;222.156;$ 2,20;$ 488.742
2022;9;Septiembre;Corrientes;Gobernador Virasoro;2.412.686;1.123.464;197.006;$ 2,20;$ 433.413
2022;9;Septiembre;Misiones;Apóstoles;20.612.469;9.598.171;1.683.095;$ 2,20;$ 3.702.809
2022;9;Septiembre;Misiones;Montecarlo;5.153.117;2.399.543;420.774;$ 2,20;$ 925.702
2022;9;Septiembre;Misiones;Oberá;2.404.788;1.119.787;196.361;$ 2,20;$ 431.994
2022;9;Septiembre;Misiones;Otros;2.748.329;1.279.756;224.413;$ 2,20;$ 493.708
2022;9;Septiembre;Misiones;Santo Pipó;3.435.412;1.599.695;280.516;$ 2,20;$ 617.135
2022;10;Octubre;Corrientes;Colonia Liebig;0;1.478.032;194.386;$ 2,20;$ 427.650
2022;10;Octubre;Corrientes;Gobernador Virasoro;0;1.310.708;172.380;$ 2,20;$ 379.236
2022;10;Octubre;Misiones;Apóstoles;0;11.197.866;1.472.708;$ 2,20;$ 3.239.958
2022;10;Octubre;Misiones;Montecarlo;0;2.799.466;368.177;$ 2,20;$ 809.989
2022;10;Octubre;Misiones;Oberá;0;1.306.418;171.816;$ 2,20;$ 377.995
2022;10;Octubre;Misiones;Otros;0;1.493.049;196.361;$ 2,20;$ 431.994
2022;10;Octubre;Misiones;Santo Pipó;0;1.866.311;245.451;$ 2,20;$ 539.993
2022;11;Noviembre;Corrientes;Colonia Liebig;0;1.478.032;249.925;$ 2,20;$ 549.835
2022;11;Noviembre;Corrientes;Gobernador Virasoro;0;1.310.708;221.632;$ 2,20;$ 487.590
2022;11;Noviembre;Misiones;Apóstoles;0;11.197.866;1.893.482;$ 2,20;$ 4.165.661
2022;11;Noviembre;Misiones;Montecarlo;0;2.799.466;473.371;$ 2,20;$ 1.041.415
2022;11;Noviembre;Misiones;Oberá;0;1.306.418;220.906;$ 2,20;$ 485.994
2022;11;Noviembre;Misiones;Otros;0;1.493.049;252.464;$ 2,20;$ 555.422
2022;11;Noviembre;Misiones;Santo Pipó;0;1.866.311;315.580;$ 2,20;$ 694.277
2022;12;Diciembre;Corrientes;Colonia Liebig;0;1.689.180;222.156;$ 2,20;$ 488.742
2022;12;Diciembre;Corrientes;Gobernador Virasoro;0;1.497.952;197.006;$ 2,20;$ 433.413
2022;12;Diciembre;Misiones;Apóstoles;0;12.797.561;1.683.095;$ 2,20;$ 3.702.809
2022;12;Diciembre;Misiones;Montecarlo;0;3.199.390;420.774;$ 2,20;$ 925.702
2022;12;Diciembre;Misiones;Oberá;0;1.493.049;196.361;$ 2,20;$ 431.994
2022;12;Diciembre;Misiones;Otros;0;1.706.341;224.413;$ 2,20;$ 493.708
2022;12;Diciembre;Misiones;Santo Pipó;0;2.132.927;280.516;$ 2,20;$ 617.135
2023;1;Enero;Corrientes;Colonia Liebig;2.540.006;1.529.590;218.778;$ 2,50;$ 546.945
2023;1;Enero;Corrientes;Gobernador Virasoro;2.252.458;1.356.429;194.011;$ 2,50;$ 485.026
2023;1;Enero;Misiones;Apóstoles;19.243.586;11.588.473;1.657.505;$ 2,50;$ 4.143.761
2023;1;Enero;Misiones;Montecarlo;4.810.897;2.897.118;414.376;$ 2,50;$ 1.035.940
2023;1;Enero;Misiones;Oberá;2.245.085;1.351.989;193.376;$ 2,50;$ 483.439
2023;1;Enero;Misiones;Otros;2.565.812;1.545.130;221.001;$ 2,50;$ 552.502
2023;1;Enero;Misiones;Santo Pipó;3.207.264;1.931.412;276.251;$ 2,50;$ 690.627
2023;2;Febrero;Corrientes;Colonia Liebig;2.540.006;1.529.590;246.125;$ 2,50;$ 615.313
2023;2;Febrero;Corrientes;Gobernador Virasoro;2.252.458;1.356.429;218.262;$ 2,50;$ 545.655
2023;2;Febrero;Misiones;Apóstoles;19.243.586;11.588.473;1.864.693;$ 2,50;$ 4.661.731
2023;2;Febrero;Misiones;Montecarlo;4.810.897;2.897.118;466.173;$ 2,50;$ 1.165.433
2023;2;Febrero;Misiones;Oberá;2.245.085;1.351.989;217.547;$ 2,50;$ 543.869
2023;2;Febrero;Misiones;Otros;2.565.812;1.545.130;248.626;$ 2,50;$ 621.564
2023;2;Febrero;Misiones;Santo Pipó;3.207.264;1.931.412;310.782;$ 2,50;$ 776.955
2023;3;Marzo;Corrientes;Colonia Liebig;2.540.006;1.529.590;246.125;$ 2,50;$ 615.313
2023;3;Marzo;Corrientes;Gobernador Virasoro;2.252.458;1.356.429;218.262;$ 2,50;$ 545.655
2023;3;Marzo;Misiones;Apóstoles;19.243.586;11.588.473;1.864.693;$ 2,50;$ 4.661.731
2023;3;Marzo;Misiones;Montecarlo;4.810.897;2.897.118;466.173;$ 2,50;$ 1.165.433
2023;3;Marzo;Misiones;Oberá;2.245.085;1.351.989;217.547;$ 2,50;$ 543.869
2023;3;Marzo;Misiones;Otros;2.565.812;1.545.130;248.626;$ 2,50;$ 621.564
2023;3;Marzo;Misiones;Santo Pipó;3.207.264;1.931.412;310.782;$ 2,50;$ 776.955
2023;4;Abril;Corrientes;Colonia Liebig;7.620.018;1.529.590;218.778;$ 2,50;$ 546.945
2023;4;Abril;Corrientes;Gobernador Virasoro;6.757.374;1.356.429;194.011;$ 2,50;$ 485.026
2023;4;Abril;Misiones;Apóstoles;57.730.759;11.588.473;1.657.505;$ 2,50;$ 4.143.761
2023;4;Abril;Misiones;Montecarlo;14.432.690;2.897.118;414.376;$ 2,50;$ 1.035.940
2023;4;Abril;Misiones;Oberá;6.735.255;1.351.989;193.376;$ 2,50;$ 483.439
2023;4;Abril;Misiones;Otros;7.697.435;1.545.130;221.001;$ 2,50;$ 552.502
2023;4;Abril;Misiones;Santo Pipó;9.621.793;1.931.412;276.251;$ 2,50;$ 690.627
2023;5;Mayo;Corrientes;Colonia Liebig;9.144.021;1.529.590;246.125;$ 2,50;$ 615.313
2023;5;Mayo;Corrientes;Gobernador Virasoro;8.108.849;1.356.429;218.262;$ 2,50;$ 545.655
2023;5;Mayo;Misiones;Apóstoles;69.276.911;11.588.473;1.864.693;$ 2,50;$ 4.661.731
2023;5;Mayo;Misiones;Montecarlo;17.319.228;2.897.118;466.173;$ 2,50;$ 1.165.433
2023;5;Mayo;Misiones;Oberá;8.082.306;1.351.989;217.547;$ 2,50;$ 543.869
2023;5;Mayo;Misiones;Otros;9.236.921;1.545.130;248.626;$ 2,50;$ 621.564
2023;5;Mayo;Misiones;Santo Pipó;11.546.152;1.931.412;310.782;$ 2,50;$ 776.955
2023;6;Junio;Corrientes;Colonia Liebig;10.160.024;1.966.615;218.778;$ 2,50;$ 546.945
2023;6;Junio;Corrientes;Gobernador Virasoro;9.009.832;1.743.980;194.011;$ 2,50;$ 485.026
2023;6;Junio;Misiones;Apóstoles;76.974.346;14.899.465;1.657.505;$ 2,50;$ 4.143.761
2023;6;Junio;Misiones;Montecarlo;19.243.586;3.724.866;414.376;$ 2,50;$ 1.035.940
2023;6;Junio;Misiones;Oberá;8.980.340;1.738.271;193.376;$ 2,50;$ 483.439
2023;6;Junio;Misiones;Otros;10.263.246;1.986.595;221.001;$ 2,50;$ 552.502
2023;6;Junio;Misiones;Santo Pipó;12.829.058;2.483.244;276.251;$ 2,50;$ 690.627
2023;7;Julio;Corrientes;Colonia Liebig;9.144.021;1.966.615;218.778;$ 2,50;$ 546.945
2023;7;Julio;Corrientes;Gobernador Virasoro;8.108.849;1.743.980;194.011;$ 2,50;$ 485.026
2023;7;Julio;Misiones;Apóstoles;69.276.911;14.899.465;1.657.505;$ 2,50;$ 4.143.761
2023;7;Julio;Misiones;Montecarlo;17.319.228;3.724.866;414.376;$ 2,50;$ 1.035.940
2023;7;Julio;Misiones;Oberá;8.082.306;1.738.271;193.376;$ 2,50;$ 483.439
2023;7;Julio;Misiones;Otros;9.236.921;1.986.595;221.001;$ 2,50;$ 552.502
2023;7;Julio;Misiones;Santo Pipó;11.546.152;2.483.244;276.251;$ 2,50;$ 690.627
2023;8;Agosto;Corrientes;Colonia Liebig;7.112.017;1.966.615;246.125;$ 2,50;$ 615.313
2023;8;Agosto;Corrientes;Gobernador Virasoro;6.306.883;1.743.980;218.262;$ 2,50;$ 545.655
2023;8;Agosto;Misiones;Apóstoles;53.882.042;14.899.465;1.864.693;$ 2,50;$ 4.661.731
2023;8;Agosto;Misiones;Montecarlo;13.470.511;3.724.866;466.173;$ 2,50;$ 1.165.433
2023;8;Agosto;Misiones;Oberá;6.286.238;1.738.271;217.547;$ 2,50;$ 543.869
2023;8;Agosto;Misiones;Otros;7.184.272;1.986.595;248.626;$ 2,50;$ 621.564
2023;8;Agosto;Misiones;Santo Pipó;8.980.340;2.483.244;310.782;$ 2,50;$ 776.955
2023;9;Septiembre;Corrientes;Colonia Liebig;2.540.006;1.311.077;218.778;$ 2,50;$ 546.945
